Id,y
10239,0.475202653
10240,0.93618872
10241,0.013860719
10242,0.032649819
10243,0.059096441
10244,0.881638981
10245,0.10718173
10246,0.838398299
10247,0.797949069
10248,0.609432785
10249,0.957977438
10250,0.05200887
10251,0.186911121
10252,0.036232452
10253,0.31791934
10254,0.081646621
10255,0.939820697
10256,0.795443404
10257,0.153909473
10258,0.928001028
10259,0.141601635
10260,0.040497627
10261,0.051573651
10262,0.59866387
10263,0.797686272
10264,0.03598221
10265,0.011017002
10266,0.042034089
10267,0.038335056
10268,0.719413872
10269,0.018810622
10270,0.976392859
10271,0.224772628
10272,0.972174149
10273,0.918371452
10274,0.490267998
10275,0.811324592
10276,0.903515378
10277,0.285987217
10278,0.684359201
10279,0.0428624
10280,0.007048267
10281,0.993280393
10282,0.856983228
10283,0.954421788
10284,0.652614747
10285,0.192847078
10286,0.011108026
10287,0.712396319
10288,0.008231245
10289,0.968819169
10290,0.060859473
10291,0.816638677
10292,0.032291034
10293,0.445369477
10294,0.792104821
10295,0.874332683
10296,0.017745545
10297,0.399190916
10298,0.006030192
10299,0.953842045
10300,0.058708615
10301,0.071196907
10302,0.111510578
10303,0.971418128
10304,0.046608736
10305,0.025460768
10306,0.056388927
10307,0.337692007
10308,0.016260055
10309,0.81838366
10310,0.05546971
10311,0.106806367
10312,0.18516311
10313,0.296027769
10314,0.047301673
10315,0.814227704
10316,0.966936251
10317,0.9516325
10318,0.046333134
10319,0.979338425
10320,0.885489737
10321,0.975711459
10322,0.689518183
10323,0.043952737
10324,0.324451273
10325,0.926924523
10326,0.745114578
10327,0.133353673
10328,0.539458274
10329,0.549386442
10330,0.025914228
10331,0.979147368
10332,0.089349919
10333,0.017313525
10334,0.006146952
10335,0.883147389
10336,0.136239118
10337,0.798688419
10338,0.096318563
10339,0.73482469
10340,0.170702986
10341,0.018257491
10342,0.978634464
10343,0.013557232
10344,0.164687127
10345,0.033418255
10346,0.618356966
10347,0.507321062
10348,0.921832434
10349,0.440020674
10350,0.910949569
10351,0.023367928
10352,0.902336511
10353,0.123947995
10354,0.159622005
10355,0.181656513
10356,0.527309504
10357,0.208141544
10358,0.268851991
10359,0.073562307
10360,0.10531177
10361,0.023089581
10362,0.02289416
10363,0.902748357
10364,0.653500392
10365,0.510310923
10366,0.107536216
10367,0.185655179
10368,0.803811947
10369,0.098593442
10370,0.181796533
10371,0.014423452
10372,0.120940908
10373,0.754597885
10374,0.127226096
10375,0.033079188
10376,0.97285223
10377,0.693099001
10378,0.700659058
10379,0.008331025
10380,0.064039131
10381,0.007633849
10382,0.390780234
10383,0.940900878
10384,0.816619875
10385,0.938024469
10386,0.225104435
10387,0.28949949
10388,0.51609144
10389,0.61046303
10390,0.196638577
10391,0.16590335
10392,0.013252582
10393,0.277433742
10394,0.890533706
10395,0.043888769
10396,0.059625114
10397,0.140420465
10398,0.480016249
10399,0.827017089
10400,0.988620259
10401,0.108159693
10402,0.963078481
10403,0.702951397
10404,0.889218406
10405,0.868739933
10406,0.053009986
10407,0.022914971
10408,0.203778011
10409,0.858093849
10410,0.781620582
10411,0.541445568
10412,0.956121311
10413,0.054253346
10414,0.181434252
10415,0.072462305
10416,0.938212735
10417,0.032534691
10418,0.063055095
10419,0.731844409
10420,0.011716527
10421,0.011383034
10422,0.638838932
10423,0.963493641
10424,0.039414076
10425,0.090443944
10426,0.070984922
10427,0.348022889
10428,0.02415584
10429,0.058169216
10430,0.054229234
10431,0.168079094
10432,0.191284795
10433,0.021658679
10434,0.63586554
10435,0.993193627
10436,0.048318565
10437,0.016277803
10438,0.280615175
10439,0.544233606
10440,0.853675671
10441,0.887049671
10442,0.141541659
10443,0.007529121
10444,0.965610109
10445,0.767792145
10446,0.282382119
10447,0.034624898
10448,0.973217385
10449,0.036544611
10450,0.935827208
10451,0.970317787
10452,0.472923123
10453,0.064474227
10454,0.03861998
10455,0.113199299
10456,0.070593895
10457,0.071093578
10458,0.90445345
10459,0.805400255
10460,0.924483639
10461,0.046194007
10462,0.063354323
10463,0.161052139
10464,0.790295837
10465,0.204140321
10466,0.428319243
10467,0.848599528
10468,0.852354151
10469,0.624126642
10470,0.014962829
10471,0.690321413
10472,0.04986322
10473,0.936693606
10474,0.667588556
10475,0.974187467
10476,0.959056749
10477,0.081423641
10478,0.438367309
10479,0.018030537
10480,0.894459722
10481,0.006585965
10482,0.757666154
10483,0.04462958
10484,0.367208676
10485,0.216887215
10486,0.40826166
10487,0.956552964
10488,0.069824912
10489,0.013897068
10490,0.144942103
10491,0.08390681
10492,0.14301062
10493,0.011691122
10494,0.423419501
10495,0.023681014
10496,0.021303454
10497,0.040967904
10498,0.011452815
10499,0.860618938
10500,0.112448918
10501,0.673008647
10502,0.891587971
10503,0.189515325
10504,0.015735476
10505,0.135613114
10506,0.942454338
10507,0.926874226
10508,0.0312012
10509,0.043347253
10510,0.928095939
10511,0.011927348
10512,0.030577396
10513,0.700984759
10514,0.057635079
10515,0.390440763
10516,0.015497256
10517,0.731644817
10518,0.370808667
10519,0.928037105
10520,0.468595097
10521,0.097155305
10522,0.903955907
10523,0.456410432
10524,0.793146787
10525,0.961622847
10526,0.953712304
10527,0.033193717
10528,0.929186481
10529,0.74053644
10530,0.979441708
10531,0.601794145
10532,0.750383125
10533,0.632022946
10534,0.948537765
10535,0.685442995
10536,0.032556728
10537,0.380694639
10538,0.888846229
10539,0.031229848
10540,0.010734941
10541,0.118048571
10542,0.028796999
10543,0.859033507
10544,0.55006892
10545,0.187513153
10546,0.827827462
10547,0.037816409
10548,0.058521436
10549,0.051071207
10550,0.960558219
10551,0.204913974
10552,0.316356672
10553,0.009921977
10554,0.015218137
10555,0.199406875
10556,0.031961425
10557,0.404899192
10558,0.059386271
10559,0.898320316
10560,0.036823549
10561,0.07738514
10562,0.765352785
10563,0.038671997
10564,0.043966981
10565,0.389140592
10566,0.580220725
10567,0.883387447
10568,0.29437498
10569,0.73141805
10570,0.014667991
10571,0.998102335
10572,0.104056031
10573,0.700059218
10574,0.150475673
10575,0.548325619
10576,0.145024557
10577,0.973660084
10578,0.089264534
10579,0.632674787
10580,0.880089099
10581,0.45703969
10582,0.421305114
10583,0.066093175
10584,0.139575624
10585,0.633081167
10586,0.967914926
10587,0.909838027
10588,0.936610101
10589,0.154579726
10590,0.974433263
10591,0.95936052
10592,0.694178167
10593,0.923759531
10594,0.791964821
10595,0.100176742
10596,0.789489278
10597,0.184735266
10598,0.360239557
10599,0.016362362
10600,0.060214023
10601,0.105237121
10602,0.472566791
10603,0.830874414
10604,0.072129889
10605,0.691475054
10606,0.024187416
10607,0.023049169
10608,0.11865901
10609,0.959437917
10610,0.329741229
10611,0.903661429
10612,0.935061701
10613,0.088288422
10614,0.756865469
10615,0.006136536
10616,0.890915188
10617,0.174787826
10618,0.171007692
10619,0.048996599
10620,0.100274977
10621,0.929253351
10622,0.781506857
10623,0.432440153
10624,0.04152165
10625,0.415141985
10626,0.953183287
10627,0.02665945
10628,0.053731942
10629,0.080336121
10630,0.020462012
10631,0.126733946
10632,0.979224238
10633,0.926991798
10634,0.033456913
10635,0.860038385
10636,0.043416904
10637,0.949458619
10638,0.029495101
10639,0.059481495
10640,0.967905528
10641,0.09559169
10642,0.0523549
10643,0.13748711
10644,0.959352016
10645,0.954098378
10646,0.263014368
10647,0.095022943
10648,0.17268814
10649,0.993935992
10650,0.865832218
10651,0.018337336
10652,0.816527094
10653,0.663997689
10654,0.977332977
10655,0.915972144
10656,0.969189275
10657,0.774155897
10658,0.011390505
10659,0.469268953
10660,0.091721341
10661,0.911433757
10662,0.199747708
10663,0.689520969
10664,0.210135796
10665,0.715950313
10666,0.329705312
10667,0.063620117
10668,0.65226964
10669,0.010528609
10670,0.049042215
10671,0.962914519
10672,0.881384733
10673,0.154304191
10674,0.112537559
10675,0.17396287
10676,0.620820703
10677,0.101112039
10678,0.09094648
10679,0.044328229
10680,0.342168748
10681,0.237288012
10682,0.159649455
10683,0.026404553
10684,0.689664613
10685,0.67181699
10686,0.118064
10687,0.203769148
10688,0.286989067
10689,0.928752816
10690,0.729285798
10691,0.460166294
10692,0.090241847
10693,0.065607619
10694,0.054786645
10695,0.977533914
10696,0.848296851
10697,0.683929284
10698,0.75127869
10699,0.357049565
10700,0.033884621
10701,0.846199413
10702,0.057741441
10703,0.711678023
10704,0.02284611
10705,0.665512865
10706,0.312524157
10707,0.134438142
10708,0.218455714
10709,0.87757449
10710,0.769403871
10711,0.015154582
10712,0.708339926
10713,0.126523098
10714,0.030808266
10715,0.838347612
10716,0.232956681
10717,0.993686737
10718,0.072654307
10719,0.800765283
10720,0.980748386
10721,0.130544415
10722,0.008068611
10723,0.002366239
10724,0.705421527
10725,0.036194603
10726,0.756302415
10727,0.97371262
10728,0.189821634
10729,0.014461353
10730,0.107785879
10731,0.274339299
10732,0.14885875
10733,0.263655177
10734,0.942764049
10735,0.860622361
10736,0.18075471
10737,0.141376329
10738,0.979310019
10739,0.218132042
10740,0.018231595
10741,0.915762265
10742,0.026411067
10743,0.046671642
10744,0.052095502
10745,0.021887349
10746,0.006734653
10747,0.869102642
10748,0.744091383
10749,0.031613677
10750,0.422122002
10751,0.881979761
10752,0.737946558
10753,0.014998851
10754,0.069000019
10755,0.411620237
10756,0.900600651
10757,0.358943149
10758,0.685143851
10759,0.97182824
10760,0.082178571
10761,0.104519091
10762,0.810595838
10763,0.083893945
10764,0.930168625
10765,0.030229021
10766,0.879368981
10767,0.28821593
10768,0.979941171
10769,0.922901023
10770,0.951724229
10771,0.919030207
10772,0.080797997
10773,0.111461023
10774,0.789150701
10775,0.627511297
10776,0.782148173
10777,0.171902181
10778,0.053053085
10779,0.662790207
10780,0.02852936
10781,0.851347796
10782,0.026135063
10783,0.089731581
10784,0.021519318
10785,0.022749808
10786,0.27720882
10787,0.175997098
10788,0.076800893
10789,0.126132321
10790,0.900066089
10791,0.701621831
10792,0.092371076
10793,0.045644401
10794,0.024847266
10795,0.11573178
10796,0.021532469
10797,0.339180696
10798,0.035690102
10799,0.113242195
10800,0.804622874
10801,0.170206346
10802,0.135871046
10803,0.02736128
10804,0.82853672
10805,0.186192212
10806,0.819449252
10807,0.298967944
10808,0.22721279
10809,0.291509488
10810,0.11538753
10811,0.611321371
10812,0.063491673
10813,0.295064025
10814,0.113161558
10815,0.020889142
10816,0.179831745
10817,0.996853831
10818,0.622241109
10819,0.305204429
10820,0.724450119
10821,0.008635688
10822,0.664252268
10823,0.02051143
10824,0.945389822
10825,0.043971987
10826,0.959472371
10827,0.910425274
10828,0.660993332
10829,0.818075793
10830,0.036279679
10831,0.128469048
10832,0.879282079
10833,0.900622511
10834,0.385836223
10835,0.761560683
10836,0.02919882
10837,0.537244854
10838,0.529656073
10839,0.055204168
10840,0.037632932
10841,0.836759319
10842,0.82538583
10843,0.912000734
10844,0.745643453
10845,0.050322353
10846,0.336727799
10847,0.816861706
10848,0.119003264
10849,0.901855956
10850,0.892325644
10851,0.751422414
10852,0.987356351
10853,0.857302313
10854,0.19913361
10855,0.914917001
10856,0.428198797
10857,0.873693273
10858,0.218841258
10859,0.596378737
10860,0.003683945
10861,0.022068574
10862,0.127893278
10863,0.86536188
10864,0.623799285
10865,0.00551293
10866,0.084735105
10867,0.908944462
10868,0.3874532
10869,0.834644103
10870,0.045376672
10871,0.979227126
10872,0.11081597
10873,0.052973577
10874,0.911968058
10875,0.006600143
10876,0.944496977
10877,0.758886916
10878,0.985127894
10879,0.047152203
10880,0.07876163
10881,0.612889189
10882,0.01093837
10883,0.009667199
10884,0.015200389
10885,0.402645489
10886,0.265185489
10887,0.085771053
10888,0.847896566
10889,0.386201206
10890,0.786347522
10891,0.12129687
10892,0.249376582
10893,0.981303189
10894,0.231138504
10895,0.019993671
10896,0.046394397
10897,0.11194907
10898,0.956590831
10899,0.005607414
10900,0.04248872
10901,0.905252232
10902,0.00161859
10903,0.009749728
10904,0.277227697
10905,0.032469653
10906,0.101759488
10907,0.929569234
10908,0.027168812
10909,0.363845819
10910,0.482472136
10911,0.95314976
10912,0.015296646
10913,0.033986992
10914,0.19125356
10915,0.114781416
10916,0.065836565
10917,0.177204577
10918,0.005604758
10919,0.919008942
10920,0.978621567
10921,0.064166732
10922,0.989280006
10923,0.987271741
10924,0.078417595
10925,0.569528477
10926,0.875902703
10927,0.081640954
10928,0.035971696
10929,0.051284552
10930,0.27555639
10931,0.077148538
10932,0.058872977
10933,0.081566966
10934,0.752991863
10935,0.046606802
10936,0.975230695
10937,0.098222046
10938,0.925620878
10939,0.061064137
10940,0.188315399
10941,0.015192233
10942,0.386252753
10943,0.916262278
10944,0.008763672
10945,0.334690805
10946,0.137181614
10947,0.075753505
10948,0.044374371
10949,0.331164534
10950,0.418120029
10951,0.127219272
10952,0.169205182
10953,0.148618829
10954,0.065562313
10955,0.005896505
10956,0.019030368
10957,0.267753455
10958,0.027529448
10959,0.385847383
10960,0.751047588
10961,0.068983435
10962,0.779804743
10963,0.3698278
10964,0.116153386
10965,0.983267768
10966,0.767719093
10967,0.121579644
10968,0.532508751
10969,0.053579041
10970,0.032050015
10971,0.84997763
10972,0.040066497
10973,0.06641046
10974,0.145613273
10975,0.910237504
10976,0.879236222
10977,0.073937373
10978,0.003321583
10979,0.026345977
10980,0.878860894
10981,0.03708373
10982,0.920861845
10983,0.934094335
10984,0.857711711
10985,0.961438957
10986,0.131440146
10987,0.967081291
10988,0.926868663
10989,0.03139385
10990,0.17606374
10991,0.120961687
10992,0.32499983
10993,0.140975245
10994,0.246085309
10995,0.039227472
10996,0.868478646
10997,0.005447029
10998,0.455337653
10999,0.105719325
11000,0.658636324
11001,0.752513788
11002,0.00263364
11003,0.77734553
11004,0.31368832
11005,0.130227564
11006,0.094549245
11007,0.644369839
11008,0.985793342
11009,0.023392819
11010,0.382066738
11011,0.011750469
11012,0.633390711
11013,0.064595577
11014,0.864384089
11015,0.04561917
11016,0.946407943
11017,0.026594524
11018,0.007301605
11019,0.159920913
11020,0.022451471
11021,0.071741227
11022,0.807782412
11023,0.063436477
11024,0.027995134
11025,0.026281296
11026,0.160437257
11027,0.814706507
11028,0.128618193
11029,0.903031175
11030,0.838101038
11031,0.445211775
11032,0.170420669
11033,0.76218653
11034,0.189071831
11035,0.667464823
11036,0.605268106
11037,0.684081841
11038,0.014824971
11039,0.956422148
11040,0.049402299
11041,0.871296087
11042,0.072870069
11043,0.02236903
11044,0.028354723
11045,0.556331045
11046,0.955711878
11047,0.169497711
11048,0.882399288
11049,0.19837004
11050,0.548538923
11051,0.021398326
11052,0.996861439
11053,0.751719921
11054,0.061360695
11055,0.953143027
11056,0.342408985
11057,0.698947525
11058,0.997329769
11059,0.8197513
11060,0.029983283
11061,0.962273855
11062,0.074258872
11063,0.275887188
11064,0.946935755
11065,0.943289027
11066,0.502987017
11067,0.969031787
11068,0.019641008
11069,0.046722369
11070,0.128615862
11071,0.554831355
11072,0.667188329
11073,0.303649297
11074,0.038231318
11075,0.054772773
11076,0.017314421
11077,0.286052333
11078,0.139611093
11079,0.146192587
11080,0.260875066
11081,0.134847103
11082,0.024897229
11083,0.058361505
11084,0.835773962
11085,0.835585652
11086,0.912146346
11087,0.145402999
11088,0.924036412
11089,0.008784696
11090,0.426068245
11091,0.021162685
11092,0.958480499
11093,0.086592649
11094,0.054512136
11095,0.747088288
11096,0.993319586
11097,0.033691407
11098,0.940997526
11099,0.95813672
11100,0.064060016
11101,0.019088227
11102,0.090530599
11103,0.077659636
11104,0.940825179
11105,0.807268677
11106,0.01767755
11107,0.014477963
11108,0.075676323
11109,0.110630357
11110,0.241994162
11111,0.798096077
11112,0.144938169
11113,0.271765186
11114,0.957176259
11115,0.816449939
11116,0.933797445
11117,0.220379143
11118,0.085399236
11119,0.461293835
11120,0.013699856
11121,0.085680733
11122,0.044659626
11123,0.989237691
11124,0.821779963
11125,0.95766228
11126,0.064831391
11127,0.112948113
11128,0.073479234
11129,0.079593571
11130,0.016433759
11131,0.180221142
11132,0.928516482
11133,0.959262458
11134,0.060494234
11135,0.764612052
11136,0.014807614
11137,0.463932969
11138,0.868324712
11139,0.185324158
11140,0.330777384
11141,0.628870338
11142,0.051698325
11143,0.80910935
11144,0.482471047
11145,0.048264899
11146,0.909256891
11147,0.963945547
11148,0.027301104
11149,0.481945785
11150,0.948341325
11151,0.047762975
11152,0.036504426
11153,0.946703748
11154,0.881156586
11155,0.897261445
11156,0.130711119
11157,0.210672501
11158,0.934647167
11159,0.092419201
11160,0.264563032
11161,0.534005384
11162,0.033987472
11163,0.270654613
11164,0.572007667
11165,0.593375976
11166,0.292472902
11167,0.01669291
11168,0.974923702
11169,0.852529213
11170,0.970793917
11171,0.070793803
11172,0.894122738
11173,0.81480793
11174,0.089597103
11175,0.233509248
11176,0.239756184
11177,0.131634157
11178,0.97152008
11179,0.254006198
11180,0.796090466
11181,0.012015195
11182,0.033643432
11183,0.060985194
11184,0.927307897
11185,0.7479957
11186,0.648589162
11187,0.644174147
11188,0.262380004
11189,0.381561753
11190,0.036151903
11191,0.755349783
11192,0.720938604
11193,0.300927582
11194,0.942631224
11195,0.247382136
11196,0.119802312
11197,0.27875328
11198,0.875543789
11199,0.781009528
11200,0.04296926
11201,0.797322091
11202,0.631388659
11203,0.050458075
11204,0.020936905
11205,0.054718993
11206,0.782061347
11207,0.650371061
11208,0.026859492
11209,0.056739546
11210,0.307482844
11211,0.00841594
11212,0.017210489
11213,0.213517867
11214,0.049936388
11215,0.083947364
11216,0.046428261
11217,0.05495945
11218,0.039279566
11219,0.199185233
11220,0.204463352
11221,0.967202658
11222,0.071149353
11223,0.057794962
11224,0.09615147
11225,0.064976998
11226,0.048132592
11227,0.90337517
11228,0.090407889
11229,0.10444851
11230,0.075273355
11231,0.180595697
11232,0.081796442
11233,0.030064194
11234,0.616655401
11235,0.064954084
11236,0.049653636
11237,0.072409699
11238,0.945943344
11239,0.790117187
11240,0.974420464
11241,0.914917991
11242,0.891389156
11243,0.011395743
11244,0.944201122
11245,0.594577514
11246,0.193700347
11247,0.072859053
11248,0.019473959
11249,0.062802153
11250,0.05825569
11251,0.766760946
11252,0.082779502
11253,0.135767544
11254,0.114145136
11255,0.000354762
11256,0.026752658
11257,0.935432921
11258,0.503876346
11259,0.046521959
11260,0.045969572
11261,0.866441544
11262,0.073765299
11263,0.962680178
11264,0.44462753
11265,0.926015436
11266,0.11322976
11267,0.050564509
11268,0.067090839
11269,0.942098485
11270,0.094329294
11271,0.167795236
11272,0.09465994
11273,0.891692119
11274,0.137547766
11275,0.983218079
11276,0.025017505
11277,0.067999982
11278,0.939975617
11279,0.968538432
11280,0.178958052
11281,0.03966558
11282,0.805317149
11283,0.974522032
11284,0.148888078
11285,0.968249661
11286,0.582881078
11287,0.982540246
11288,0.55925952
11289,0.812332012
11290,0.489241749
11291,0.258584393
11292,0.026756513
11293,0.058489772
11294,0.956908529
11295,0.011005474
11296,0.340902048
11297,0.339536407
11298,0.784310082
11299,0.0521327
11300,0.21010766
11301,0.24439156
11302,0.197877315
11303,0.068236321
11304,0.210421316
11305,0.08361443
11306,0.11708318
11307,0.633942778
11308,0.851815578
11309,0.04865487
11310,0.061531705
11311,0.098027993
11312,0.146134994
11313,0.033428589
11314,0.260328689
11315,0.019773498
11316,0.07018013
11317,0.953349386
11318,0.056489854
11319,0.712848764
11320,0.056934542
11321,0.139361701
11322,0.010481151
11323,0.971090876
11324,0.149557514
11325,0.815648308
11326,0.028203641
11327,0.977342691
11328,0.317073474
11329,0.122763053
11330,0.970900622
11331,0.090690648
11332,0.961642288
11333,0.105369381
11334,0.139032942
11335,0.961036166
11336,0.192582537
11337,0.146848084
11338,0.95950297
11339,0.942107832
11340,0.07643603
11341,0.007272743
11342,0.014646775
11343,0.985170704
11344,0.03382404
11345,0.913766137
11346,0.08182448
11347,0.702703397
11348,0.950259278
11349,0.659693716
11350,0.973053125
11351,0.283014238
11352,0.127731704
11353,0.699685117
11354,0.970710222
11355,0.718442126
11356,0.063555021
11357,0.91484245
11358,0.381256839
11359,0.59004632
11360,0.019276258
11361,0.465690353
11362,0.132049134
11363,0.620024798
11364,0.960526909
11365,0.96627783
11366,0.93941253
11367,0.101867642
11368,0.026157369
11369,0.108235238
11370,0.102506853
11371,0.0520322
11372,0.098848853
11373,0.513969794
11374,0.225767357
11375,0.967585257
11376,0.167339463
11377,0.254629083
11378,0.667700591
11379,0.027907518
11380,0.934700358
11381,0.845699089
11382,0.13589062
11383,0.07691319
11384,0.853050761
11385,0.909983812
11386,0.983466454
11387,0.243785827
11388,0.033000281
11389,0.972082771
11390,0.017395453
11391,0.045075596
11392,0.070271834
11393,0.741557099
11394,0.063134813
11395,0.007685435
11396,0.575018485
11397,0.151643706
11398,0.825372318
11399,0.20034375
11400,0.989077837
11401,0.654875733
11402,0.063477147
11403,0.072300527
11404,0.23687473
11405,0.907212416
11406,0.778631757
11407,0.121866952
11408,0.944942471
11409,0.570081301
11410,0.096914709
11411,0.026154821
11412,0.067377749
11413,0.32585135
11414,0.047033513
11415,0.824079511
11416,0.02934929
11417,0.084271791
11418,0.909207394
11419,0.832428119
11420,0.057471055
11421,0.038369128
11422,0.095350925
11423,0.168639539
11424,0.35937739
11425,0.017807886
11426,0.308980311
11427,0.20137807
11428,0.907450651
11429,0.96237425
11430,0.950007504
11431,0.167187768
11432,0.13119024
11433,0.997084452
11434,0.974843163
11435,0.789377009
11436,0.072376527
11437,0.199006766
11438,0.958233749
11439,0.792402574
11440,0.099784297
11441,0.052693822
11442,0.09695773
11443,0.138154739
11444,0.031901814
11445,0.068634653
11446,0.816307051
11447,0.02058957
11448,0.01097026
11449,0.167670468
11450,0.07427613
11451,0.478724851
11452,0.919703752
11453,0.992100813
11454,0.026316255
11455,0.964411028
11456,0.178987605
11457,0.064495708
11458,0.459684067
11459,0.034440285
11460,0.21783065
11461,0.626322872
11462,0.926736761
11463,0.045666708
11464,0.89171136
11465,0.972651894
11466,0.919497168
11467,0.019959676
11468,0.938957203
11469,0.08041921
11470,0.666002496
11471,0.160675781
11472,0.13464171
11473,0.94415358
11474,0.930990565
11475,0.422932639
11476,0.327353901
11477,0.982187398
11478,0.158240967
11479,0.540791158
11480,0.562014863
11481,0.631268994
11482,0.333649368
11483,0.41271751
11484,0.981452384
11485,0.336981308
11486,0.57549823
11487,0.94803538
11488,0.030703458
11489,0.029513125
11490,0.974782913
11491,0.074858717
11492,0.708795036
11493,0.549132725
11494,0.0222431
11495,0.83161761
11496,0.25532857
11497,0.016679648
11498,0.047983777
11499,0.093346657
11500,0.164643461
11501,0.151212374
11502,0.035948914
11503,0.074524446
11504,0.052600823
11505,0.221832305
11506,0.818149117
11507,0.070842081
11508,0.076046768
11509,0.048405725
11510,0.802758975
11511,0.093200467
11512,0.84767197
11513,0.989173365
11514,0.081481875
11515,0.055583458
11516,0.922409926
11517,0.059873366
11518,0.215857767
11519,0.043730818
11520,0.06086497
11521,0.075055633
11522,0.069491246
11523,0.496757434
11524,0.016549724
11525,0.246590198
11526,0.064669197
11527,0.625889446
11528,0.982488674
11529,0.049039998
11530,0.899929077
11531,0.080974993
11532,0.535993097
11533,0.021735814
11534,0.024314065
11535,0.871348936
11536,0.38824291
11537,0.957662675
11538,0.947088727
11539,0.081929617
11540,0.715634066
11541,0.688649346
11542,0.77799516
11543,0.050647882
11544,0.065996064
11545,0.898212413
11546,0.13682672
11547,0.150153768
11548,0.021547167
11549,0.700382375
11550,0.195595701
11551,0.085249813
11552,0.605407551
11553,0.252259743
11554,0.042725707
11555,0.934837201
11556,0.073142162
11557,0.212065711
11558,0.546005126
11559,0.982819648
11560,0.946148523
11561,0.047320658
11562,0.115427114
11563,0.059045993
11564,0.7592547
11565,0.384288198
11566,0.960024502
11567,0.010075864
11568,0.067817434
11569,0.21715145
11570,0.926922845
11571,0.029213243
11572,0.014373152
11573,0.080866387
11574,0.644353732
11575,0.035750795
11576,0.110289777
11577,0.199132301
11578,0.255948674
11579,0.068650577
11580,0.174408472
11581,0.701596316
11582,0.054243275
11583,0.969786051
11584,0.020496643
11585,0.897674487
11586,0.80863349
11587,0.49835869
11588,0.005900441
11589,0.899337275
11590,0.057640101
11591,0.060190978
11592,0.400755407
11593,0.046336435
11594,0.963581672
11595,0.93994324
11596,0.023611489
11597,0.078085389
11598,0.052609735
11599,0.204056997
11600,0.06938152
11601,0.33691741
11602,0.969211282
11603,0.046032147
11604,0.021790726
11605,0.16141093
11606,0.854093957
11607,0.616919473
11608,0.959770434
11609,0.955270363
11610,0.058482109
11611,0.003061361
11612,0.100977106
11613,0.963339675
11614,0.055085516
11615,0.019885733
11616,0.984187797
11617,0.065355376
11618,0.952598509
11619,0.179514068
11620,0.003981778
11621,0.991507383
11622,0.835092765
11623,0.918984907
11624,0.951933166
11625,0.95399432
11626,0.017869474
11627,0.018468761
11628,0.030721652
11629,0.133816484
11630,0.90517663
11631,0.29857639
11632,0.987265747
11633,0.834042056
11634,0.256705968
11635,0.172403881
11636,0.134099837
11637,0.119950092
11638,0.979181467
11639,0.95622005
11640,0.880344192
11641,0.866467422
11642,0.069832847
11643,0.255366987
11644,0.876896326
11645,0.081031654
11646,0.932115957
11647,0.073194473
11648,0.939143643
11649,0.909511086
11650,0.939106559
11651,0.912241052
11652,0.580003931
11653,0.68839564
11654,0.072951848
11655,0.911161328
11656,0.217209957
11657,0.100192052
11658,0.838477003
11659,0.082374808
11660,0.870797702
11661,0.03382778
11662,0.664755533
11663,0.879047789
11664,0.733940307
11665,0.861614531
11666,0.810469094
11667,0.110659444
11668,0.018365152
11669,0.068355598
11670,0.219864109
11671,0.151261516
11672,0.317702351
11673,0.036557904
11674,0.043726747
11675,0.054426715
11676,0.247205585
11677,0.80763553
11678,0.87384687
11679,0.561640985
11680,0.028329731
11681,0.340950473
11682,0.157926566
11683,0.609944079
11684,0.123964251
11685,0.976200424
11686,0.438761214
11687,0.803046643
11688,0.102153246
11689,0.27390263
11690,0.011611778
11691,0.021832028
11692,0.193176625
11693,0.534242775
11694,0.020918401
11695,0.121916387
11696,0.94678607
11697,0.592334642
11698,0.136467971
11699,0.132958458
11700,0.870797203
11701,0.071191393
11702,0.769139338
11703,0.039611364
11704,0.224513272
11705,0.03270386
11706,0.03815389
11707,0.9540354
11708,0.043777289
11709,0.455338616
11710,0.950720871
11711,0.031182698
11712,0.031978143
11713,0.14465168
11714,0.95771025
11715,0.111573695
11716,0.215995655
11717,0.951138505
11718,0.929901292
11719,0.129990004
11720,0.175227761
11721,0.047219123
11722,0.111381242
11723,0.925861884
11724,0.8744325
11725,0.01456005
11726,0.048459488
11727,0.121026455
11728,0.136153851
11729,0.019015142
11730,0.100989495
11731,0.003922863
11732,0.431245425
11733,0.64286668
11734,0.014054105
11735,0.029351885
11736,0.967859286
11737,0.866920058
11738,0.697248882
11739,0.456245751
11740,0.399773104
11741,0.104467342
11742,0.717973491
11743,0.936838712
11744,0.135278819
11745,0.01259257
11746,0.17457966
11747,0.929194934
11748,0.119013096
11749,0.034622438
11750,0.118178559
11751,0.063209394
11752,0.900516203
11753,0.326401296
11754,0.2424592
11755,0.973023873
11756,0.923385373
11757,0.89389358
11758,0.354579706
11759,0.869998133
11760,0.126600736
11761,0.044397457
11762,0.079556259
11763,0.140886569
11764,0.87196012
11765,0.040051905
11766,0.001688095
11767,0.036513614
11768,0.833428586
11769,0.119792224
11770,0.759370435
11771,0.082191852
11772,0.954414697
11773,0.062928092
11774,0.154604201
11775,0.447490647
11776,0.014123968
11777,0.142164506
11778,0.036370305
11779,0.940417403
11780,0.034371153
11781,0.778328505
11782,0.061607896
11783,0.023776208
11784,0.048859415
11785,0.712889159
11786,0.874775109
11787,0.898883851
11788,0.049598508
11789,0.35171823
11790,0.074503056
11791,0.977336581
11792,0.682344624
11793,0.987121121
